consumer_sp,resource_sp,consumed
Canis lupus,Spermophilus relictus,0
Panthera uncia,Alticola argentatus,0
Panthera uncia,Capreolus pygargus,0
Panthera uncia,Crocidura sibirica,0
Panthera uncia,Crocidura suaveolens,0
Panthera uncia,Dryomys nitedula,0
Panthera uncia,Felis silvestris,0
Panthera uncia,Hemiechinus auritus,0
Panthera uncia,Hystrix indica,0
Panthera uncia,Lagurus lagurus,0
Panthera uncia,Lutra lutra,0
Panthera uncia,Lynx lynx,0
Panthera uncia,Meriones tamariscinus,0
Panthera uncia,Microtus gregalis,0
Panthera uncia,Myodes centralis,0
Panthera uncia,Neomys fodiens,0
Panthera uncia,Nyctalus noctula,0
Panthera uncia,Otocolobus manul,0
Panthera uncia,Sciurus vulgaris,0
Panthera uncia,Sicista tianshanica,0
Panthera uncia,Sorex asper,0
Panthera uncia,Spermophilus ralli,0
Panthera uncia,Spermophilus relictus,0
Panthera uncia,Vespertilio murinus,0
Canis lupus,Peromyscus keeni,0
Vulpes vulpes,Microtus savii,0
Vulpes vulpes,Sorex antinorii,0
Vulpes vulpes,Sorex samniticus,0
Vulpes vulpes,Suncus etruscus,0
Vulpes vulpes,Tadarida teniotis,0
Vulpes vulpes,Talpa caeca,0
Canis lupus,Lemmus lemmus,0
Canis lupus,Bandicota bengalensis,0
Canis lupus,Bandicota indica,0
Canis lupus,Capricornis thar,0
Canis lupus,Cuon alpinus,0
Canis lupus,Cynopterus sphinx,0
Canis lupus,Episoriculus caudatus,0
Canis lupus,Episoriculus leucops,0
Canis lupus,Hemitragus jemlahicus,0
Canis lupus,Hipposideros armiger,0
Canis lupus,Hipposideros cineraceus,0
Canis lupus,Hipposideros pomona,0
Canis lupus,Macaca assamensis,0
Canis lupus,Macaca mulatta,0
Canis lupus,Manis pentadactyla,0
Canis lupus,Megaderma lyra,0
Canis lupus,Moschus leucogaster,0
Canis lupus,Murina aurata,0
Canis lupus,Murina huttoni,0
Canis lupus,Myotis csorbai,0
Canis lupus,Myotis formosus,0
Canis lupus,Myotis muricola,0
Canis lupus,Naemorhedus goral,0
Canis lupus,Neodon sikimensis,0
Canis lupus,Niviventer eha,0
Canis lupus,Niviventer fulvescens,0
Canis lupus,Niviventer niviventer,0
Canis lupus,Pipistrellus javanicus,0
Canis lupus,Rattus tanezumi,0
Canis lupus,Rhinoceros unicornis,0
Canis lupus,Rhinolophus affinis,0
Canis lupus,Rhinolophus macrotis,0
Canis lupus,Rhinolophus pusillus,0
Canis lupus,Rusa unicolor,0
Canis lupus,Semnopithecus schistaceus,0
Canis lupus,Suncus stoliczkanus,0
Canis lupus,Ursus thibetanus,0
Canis lupus,Viverricula indica,0
Panthera uncia,Apodemus pallipes,0
Panthera uncia,Bandicota bengalensis,0
Panthera uncia,Bandicota indica,0
Panthera uncia,Canis aureus,0
Panthera uncia,Capricornis thar,0
Panthera uncia,Cuon alpinus,0
Panthera uncia,Cynopterus sphinx,0
Panthera uncia,Episoriculus caudatus,0
Panthera uncia,Episoriculus leucops,0
Panthera uncia,Hipposideros armiger,0
Panthera uncia,Hipposideros cineraceus,0
Panthera uncia,Hipposideros pomona,0
Panthera uncia,Macaca assamensis,0
Panthera uncia,Manis pentadactyla,0
Panthera uncia,Megaderma lyra,0
Panthera uncia,Murina aurata,0
Panthera uncia,Murina huttoni,0
Panthera uncia,Mustela sibirica,0
Panthera uncia,Myotis csorbai,0
Panthera uncia,Myotis formosus,0
Panthera uncia,Myotis muricola,0
Panthera uncia,Niviventer eha,0
Panthera uncia,Niviventer fulvescens,0
Panthera uncia,Niviventer niviventer,0
Panthera uncia,Paguma larvata,0
Panthera uncia,Panthera pardus,0
Panthera uncia,Phaiomys leucurus,0
Panthera uncia,Pipistrellus coromandra,0
Panthera uncia,Pipistrellus javanicus,0
Panthera uncia,Prionailurus bengalensis,0
Panthera uncia,Rattus pyctoris,0
Panthera uncia,Rattus tanezumi,0
Panthera uncia,Rhinoceros unicornis,0
Panthera uncia,Rhinolophus affinis,0
Panthera uncia,Rhinolophus ferrumequinum,0
Panthera uncia,Rhinolophus macrotis,0
Panthera uncia,Rhinolophus pusillus,0
Panthera uncia,Rusa unicolor,0
Panthera uncia,Scotophilus heathii,0
Panthera uncia,Semnopithecus schistaceus,0
Panthera uncia,Suncus etruscus,0
Panthera uncia,Suncus stoliczkanus,0
Panthera uncia,Ursus thibetanus,0
Panthera uncia,Viverricula indica,0
Panthera uncia,Vulpes ferrilata,0
Canis lupus,Apodemus epimelas,0
Canis lupus,Microtus guentheri,0
Canis lupus,Mus macedonicus,0
Canis lupus,Myotis aurascens,0
Canis lupus,Microtus chrotorrhinus,0
Canis lupus,Napaeozapus insignis,0
Canis lupus,Parascalops breweri,0
Canis lupus,Eptesicus bottae,0
Panthera uncia,Eptesicus bottae,0
Panthera uncia,Moschus cupreus,0
Panthera uncia,Rhinolophus hipposideros,0
Panthera uncia,Sicista concolor,0
Canis lupus,Microtus longicaudus,0
Canis lupus,Microtus richardsoni,0
Canis lupus,Neotamias ruficaudus,0
Lynx lynx,Apodemus agrarius,0
Lynx lynx,Apodemus flavicollis,0
Lynx lynx,Apodemus uralensis,0
Lynx lynx,Barbastella barbastellus,0
Lynx lynx,Canis lupus,0
Lynx lynx,Castor fiber,0
Lynx lynx,Eptesicus nilssonii,0
Lynx lynx,Erinaceus roumanicus,0
Lynx lynx,Lutra lutra,0
Lynx lynx,Micromys minutus,0
Lynx lynx,Microtus arvalis,0
Lynx lynx,Microtus levis,0
Lynx lynx,Mus musculus,0
Lynx lynx,Mustela erminea,0
Lynx lynx,Myotis brandtii,0
Lynx lynx,Myotis dasycneme,0
Lynx lynx,Myotis daubentonii,0
Lynx lynx,Myotis mystacinus,0
Lynx lynx,Myotis nattereri,0
Lynx lynx,Neomys fodiens,0
Lynx lynx,Nyctalus noctula,0
Lynx lynx,Pipistrellus nathusii,0
Lynx lynx,Pipistrellus pipistrellus,0
Lynx lynx,Plecotus auritus,0
Lynx lynx,Rattus rattus,0
Lynx lynx,Sicista betulina,0
Lynx lynx,Sorex minutus,0
Lynx lynx,Talpa europaea,0
Lynx lynx,Vespertilio murinus,0
Lynx lynx,Erinaceus europaeus,0
Lynx lynx,Ursus arctos,0
Mustela lutreola,Alces alces,0
Mustela lutreola,Canis lupus,0
Mustela lutreola,Capreolus capreolus,0
Mustela lutreola,Castor fiber,0
Mustela lutreola,Cervus elaphus,0
Mustela lutreola,Eliomys quercinus,0
Mustela lutreola,Eptesicus nilssonii,0
Mustela lutreola,Erinaceus europaeus,0
Mustela lutreola,Erinaceus roumanicus,0
Mustela lutreola,Lepus timidus,0
Mustela lutreola,Lutra lutra,0
Mustela lutreola,Lynx lynx,0
Mustela lutreola,Martes foina,0
Mustela lutreola,Martes martes,0
Mustela lutreola,Meles meles,0
Mustela lutreola,Micromys minutus,0
Mustela lutreola,Mus musculus,0
Mustela lutreola,Mustela erminea,0
Mustela lutreola,Mustela putorius,0
Mustela lutreola,Myotis brandtii,0
Mustela lutreola,Myotis dasycneme,0
Mustela lutreola,Myotis daubentonii,0
Mustela lutreola,Myotis nattereri,0
Mustela lutreola,Nyctalus noctula,0
Mustela lutreola,Nyctereutes procyonoides,0
Mustela lutreola,Pipistrellus nathusii,0
Mustela lutreola,Plecotus auritus,0
Mustela lutreola,Rattus rattus,0
Mustela lutreola,Sciurus vulgaris,0
Mustela lutreola,Sicista betulina,0
Mustela lutreola,Sorex araneus,0
Mustela lutreola,Sorex minutus,0
Mustela lutreola,Sus scrofa,0
Mustela lutreola,Ursus arctos,0
Mustela lutreola,Vespertilio murinus,0
Mustela lutreola,Vulpes vulpes,0
Neovison vison,Alces alces,0
Neovison vison,Canis lupus,0
Neovison vison,Capreolus capreolus,0
Neovison vison,Castor fiber,0
Neovison vison,Cervus elaphus,0
Neovison vison,Eliomys quercinus,0
Neovison vison,Eptesicus nilssonii,0
Neovison vison,Erinaceus europaeus,0
Neovison vison,Erinaceus roumanicus,0
Neovison vison,Lepus timidus,0
Neovison vison,Lutra lutra,0
Neovison vison,Lynx lynx,0
Neovison vison,Martes foina,0
Neovison vison,Martes martes,0
Neovison vison,Meles meles,0
Neovison vison,Mustela erminea,0
Neovison vison,Mustela nivalis,0
Neovison vison,Mustela putorius,0
Neovison vison,Myotis brandtii,0
Neovison vison,Myotis dasycneme,0
Neovison vison,Myotis daubentonii,0
Neovison vison,Myotis nattereri,0
Neovison vison,Nyctalus noctula,0
Neovison vison,Nyctereutes procyonoides,0
Neovison vison,Pipistrellus nathusii,0
Neovison vison,Plecotus auritus,0
Neovison vison,Sciurus vulgaris,0
Neovison vison,Sus scrofa,0
Neovison vison,Ursus arctos,0
Neovison vison,Vespertilio murinus,0
Neovison vison,Vulpes vulpes,0
Canis lupus,Allactaga williamsi,0
Canis lupus,Apodemus mystacinus,0
Canis lupus,Apodemus witherbyi,0
Canis lupus,Capra aegagrus,0
Canis lupus,Mesocricetus brandti,0
Canis lupus,Microtus daghestanicus,0
Canis lupus,Microtus socialis,0
Canis lupus,Myomimus setzeri,0
Canis lupus,Neomys teres,0
Canis lupus,Sorex raddei,0
Canis lupus,Sorex satunini,0
Canis lupus,Sorex volnuchini,0
Canis lupus,Spermophilus xanthoprymnus,0
Canis lupus,Talpa levantis,0
Canis lupus,Allactaga sibirica,0
Canis lupus,Alticola semicanus,0
Canis lupus,Cricetulus barabensis,0
Canis lupus,Lasiopodomys brandtii,0
Canis lupus,Meriones unguiculatus,0
Canis lupus,Mesechinus dauuricus,0
Canis lupus,Microtus fortis,0
Canis lupus,Microtus mongolicus,0
Canis lupus,Moschus moschiferus,0
Canis lupus,Ochotona dauurica,0
Canis lupus,Ochotona hyperborea,0
Canis lupus,Phodopus campbelli,0
Canis lupus,Sorex daphaenodon,0
Canis lupus,Urocitellus undulatus,0
Canis lupus,Vulpes corsac,0
Canis mesomelas,Aethomys ineptus,0
Canis mesomelas,Aonyx capensis,0
Canis mesomelas,Atelerix frontalis,0
Canis mesomelas,Atilax paludinosus,0
Canis mesomelas,Canis mesomelas,0
Canis mesomelas,Ceratotherium simum,0
Canis mesomelas,Crocidura cyanea,0
Canis mesomelas,Crocidura fuscomurina,0
Canis mesomelas,Desmodillus auricularis,0
Canis mesomelas,Diceros bicornis,0
Canis mesomelas,Eidolon helvum,0
Canis mesomelas,Elephantulus myurus,0
Canis mesomelas,Eptesicus hottentotus,0
Canis mesomelas,Felis nigripes,0
Canis mesomelas,Felis silvestris,0
Canis mesomelas,Genetta genetta,0
Canis mesomelas,Gerbilliscus leucogaster,0
Canis mesomelas,Herpestes pulverulentus,0
Canis mesomelas,Herpestes sanguineus,0
Canis mesomelas,Hydrictis maculicollis,0
Canis mesomelas,Ichneumia albicauda,0
Canis mesomelas,Leptailurus serval,0
Canis mesomelas,Lepus victoriae,0
Canis mesomelas,Malacothrix typica,0
Canis mesomelas,Mastomys coucha,0
Canis mesomelas,Mellivora capensis,0
Canis mesomelas,Mus musculus,0
Canis mesomelas,Myotis welwitschii,0
Canis mesomelas,Mystromys albicaudatus,0
Canis mesomelas,Neoromicia capensis,0
Canis mesomelas,Neoromicia zuluensis,0
Canis mesomelas,Otocyon megalotis,0
Canis mesomelas,Parahyaena brunnea,0
Canis mesomelas,Phacochoerus africanus,0
Canis mesomelas,Poecilogale albinucha,0
Canis mesomelas,Proteles cristata,0
Canis mesomelas,Rhinolophus clivosus,0
Canis mesomelas,Rhinolophus darlingi,0
Canis mesomelas,Scotophilus dinganii,0
Canis mesomelas,Steatomys krebsii,0
Canis mesomelas,Suncus varilla,0
Canis mesomelas,Syncerus caffer,0
Canis mesomelas,Tadarida aegyptiaca,0
Canis mesomelas,Thryonomys swinderianus,0
Canis mesomelas,Vulpes chama,0
Caracal caracal,Aethomys ineptus,0
Caracal caracal,Atelerix frontalis,0
Caracal caracal,Connochaetes gnou,0
Caracal caracal,Connochaetes taurinus,0
Caracal caracal,Crocidura fuscomurina,0
Caracal caracal,Damaliscus pygargus,0
Caracal caracal,Eidolon helvum,0
Caracal caracal,Elephantulus myurus,0
Caracal caracal,Felis nigripes,0
Caracal caracal,Gerbilliscus brantsii,0
Caracal caracal,Gerbilliscus leucogaster,0
Caracal caracal,Herpestes sanguineus,0
Caracal caracal,Hydrictis maculicollis,0
Caracal caracal,Ichneumia albicauda,0
Caracal caracal,Leptailurus serval,0
Caracal caracal,Lepus victoriae,0
Caracal caracal,Mastomys coucha,0
Caracal caracal,Myotis welwitschii,0
Caracal caracal,Neoromicia zuluensis,0
Caracal caracal,Parahyaena brunnea,0
Caracal caracal,Phacochoerus africanus,0
Caracal caracal,Poecilogale albinucha,0
Caracal caracal,Rhinolophus darlingi,0
Caracal caracal,Scotophilus dinganii,0
Caracal caracal,Syncerus caffer,0
Caracal caracal,Thryonomys swinderianus,0
Felis silvestris,Aethomys ineptus,0
Felis silvestris,Alcelaphus buselaphus,0
Felis silvestris,Antidorcas marsupialis,0
Felis silvestris,Aonyx capensis,0
Felis silvestris,Atelerix frontalis,0
Felis silvestris,Atilax paludinosus,0
Felis silvestris,Canis mesomelas,0
Felis silvestris,Caracal caracal,0
Felis silvestris,Ceratotherium simum,0
Felis silvestris,Connochaetes gnou,0
Felis silvestris,Connochaetes taurinus,0
Felis silvestris,Crocidura cyanea,0
Felis silvestris,Crocidura fuscomurina,0
Felis silvestris,Cryptomys hottentotus,0
Felis silvestris,Cynictis penicillata,0
Felis silvestris,Damaliscus pygargus,0
Felis silvestris,Diceros bicornis,0
Felis silvestris,Eidolon helvum,0
Felis silvestris,Elephantulus myurus,0
Felis silvestris,Eptesicus hottentotus,0
Felis silvestris,Felis nigripes,0
Felis silvestris,Herpestes pulverulentus,0
Felis silvestris,Herpestes sanguineus,0
Felis silvestris,Hydrictis maculicollis,0
Felis silvestris,Hystrix africaeaustralis,0
Felis silvestris,Ichneumia albicauda,0
Felis silvestris,Ictonyx striatus,0
Felis silvestris,Leptailurus serval,0
Felis silvestris,Lepus victoriae,0
Felis silvestris,Malacothrix typica,0
Felis silvestris,Mastomys coucha,0
Felis silvestris,Mellivora capensis,0
Felis silvestris,Myotis welwitschii,0
Felis silvestris,Mystromys albicaudatus,0
Felis silvestris,Neoromicia capensis,0
Felis silvestris,Neoromicia zuluensis,0
Felis silvestris,Orycteropus afer,0
Felis silvestris,Otocyon megalotis,0
Felis silvestris,Papio ursinus,0
Felis silvestris,Parahyaena brunnea,0
Felis silvestris,Phacochoerus africanus,0
Felis silvestris,Poecilogale albinucha,0
Felis silvestris,Proteles cristata,0
Felis silvestris,Raphicerus campestris,0
Felis silvestris,Redunca fulvorufula,0
Felis silvestris,Rhinolophus clivosus,0
Felis silvestris,Rhinolophus darlingi,0
Felis silvestris,Scotophilus dinganii,0
Felis silvestris,Steatomys krebsii,0
Felis silvestris,Suncus varilla,0
Felis silvestris,Suricata suricatta,0
Felis silvestris,Sylvicapra grimmia,0
Felis silvestris,Syncerus caffer,0
Felis silvestris,Tadarida aegyptiaca,0
Felis silvestris,Thryonomys swinderianus,0
Felis silvestris,Tragelaphus oryx,0
Felis silvestris,Vulpes chama,0
Canis mesomelas,Equus zebra,0
Canis mesomelas,Eremitalpa granti,0
Canis mesomelas,Genetta maculata,0
Canis mesomelas,Gerbillurus paeba,0
Canis mesomelas,Gerbillurus tytonis,0
Canis mesomelas,Laephotis namibensis,0
Canis mesomelas,Miniopterus natalensis,0
Canis mesomelas,Nycteris thebaica,0
Canis mesomelas,Oryx gazella,0
Canis mesomelas,Panthera pardus,0
Canis mesomelas,Parotomys littledalei,0
Canis mesomelas,Sauromys petrophilus,0
Canis mesomelas,Amblysomus hottentotus,0
Canis mesomelas,Chlorocebus pygerythrus,0
Canis mesomelas,Chrysospalax villosus,0
Canis mesomelas,Crocidura flavescens,0
Canis mesomelas,Dendrohyrax arboreus,0
Canis mesomelas,Dendromus mesomelas,0
Canis mesomelas,Dendromus mystacalis,0
Canis mesomelas,Genetta tigrina,0
Canis mesomelas,Georychus capensis,0
Canis mesomelas,Graphiurus murinus,0
Canis mesomelas,Kerivoula lanosa,0
Canis mesomelas,Laephotis wintoni,0
Canis mesomelas,Neoromicia nana,0
Canis mesomelas,Otomops martiensseni,0
Canis mesomelas,Otomys angoniensis,0
Canis mesomelas,Otomys laminatus,0
Canis mesomelas,Otomys sloggetti,0
Canis mesomelas,Pelea capreolus,0
Canis mesomelas,Pronolagus crassicaudatus,0
Canis mesomelas,Pronolagus saundersiae,0
Canis mesomelas,Rhinolophus simulator,0
Canis mesomelas,Rhinolophus swinnyi,0
Canis mesomelas,Rousettus aegyptiacus,0
Canis mesomelas,Taphozous mauritianus,0
Canis mesomelas,Tragelaphus scriptus,0
Canis mesomelas,Parotomys brantsii,0
Canis mesomelas,Pronolagus rupestris,0
Canis mesomelas,Rhinolophus denti,0
Canis mesomelas,Saccostomus campestris,0
Canis mesomelas,Acomys subspinosus,0
Canis mesomelas,Amblysomus corriae,0
Canis mesomelas,Bunolagus monticularis,0
Canis mesomelas,Elephantulus edwardii,0
Canis mesomelas,Gerbilliscus afra,0
Canis mesomelas,Graphiurus ocularis,0
Canis mesomelas,Macroscelides proboscideus,0
Canis mesomelas,Miniopterus fraterculus,0
Canis mesomelas,Myomyscus verreauxii,0
Canis mesomelas,Myotis tricolor,0
Canis mesomelas,Otomys unisulcatus,0
Canis mesomelas,Petromyscus collinus,0
Canis mesomelas,Raphicerus melanotis,0
Canis mesomelas,Rhinolophus capensis,0
Caracal caracal,Amblysomus corriae,0
Caracal caracal,Bunolagus monticularis,0
Caracal caracal,Elephantulus edwardii,0
Caracal caracal,Miniopterus fraterculus,0
Caracal caracal,Panthera pardus,0
Caracal caracal,Petromyscus collinus,0
Caracal caracal,Pronolagus saundersiae,0
Caracal caracal,Rousettus aegyptiacus,0
Canis mesomelas,Elephantulus rupestris,0
Caracal caracal,Chlorocebus pygerythrus,0
Caracal caracal,Elephantulus rupestris,0
Caracal caracal,Otomys sloggetti,0
Caracal caracal,Parotomys brantsii,0
Felis nigripes,Aethomys ineptus,0
Felis nigripes,Alcelaphus buselaphus,0
Felis nigripes,Aonyx capensis,0
Felis nigripes,Atelerix frontalis,0
Felis nigripes,Atilax paludinosus,0
Felis nigripes,Canis mesomelas,0
Felis nigripes,Caracal caracal,0
Felis nigripes,Ceratotherium simum,0
Felis nigripes,Chlorocebus pygerythrus,0
Felis nigripes,Connochaetes gnou,0
Felis nigripes,Connochaetes taurinus,0
Felis nigripes,Damaliscus pygargus,0
Felis nigripes,Diceros bicornis,0
Felis nigripes,Eidolon helvum,0
Felis nigripes,Elephantulus myurus,0
Felis nigripes,Eptesicus hottentotus,0
Felis nigripes,Felis nigripes,0
Felis nigripes,Felis silvestris,0
Felis nigripes,Genetta genetta,0
Felis nigripes,Gerbilliscus brantsii,0
Felis nigripes,Herpestes pulverulentus,0
Felis nigripes,Herpestes sanguineus,0
Felis nigripes,Hydrictis maculicollis,0
Felis nigripes,Hystrix africaeaustralis,0
Felis nigripes,Ictonyx striatus,0
Felis nigripes,Leptailurus serval,0
Felis nigripes,Mastomys coucha,0
Felis nigripes,Mellivora capensis,0
Felis nigripes,Mus musculus,0
Felis nigripes,Neoromicia capensis,0
Felis nigripes,Neoromicia zuluensis,0
Felis nigripes,Orycteropus afer,0
Felis nigripes,Oryx gazella,0
Felis nigripes,Otocyon megalotis,0
Felis nigripes,Papio ursinus,0
Felis nigripes,Parahyaena brunnea,0
Felis nigripes,Parotomys brantsii,0
Felis nigripes,Parotomys littledalei,0
Felis nigripes,Pedetes capensis,0
Felis nigripes,Phacochoerus africanus,0
Felis nigripes,Poecilogale albinucha,0
Felis nigripes,Procavia capensis,0
Felis nigripes,Proteles cristata,0
Felis nigripes,Raphicerus campestris,0
Felis nigripes,Rattus rattus,0
Felis nigripes,Redunca fulvorufula,0
Felis nigripes,Rhinolophus clivosus,0
Felis nigripes,Rhinolophus darlingi,0
Felis nigripes,Rhinolophus denti,0
Felis nigripes,Steatomys krebsii,0
Felis nigripes,Suncus varilla,0
Felis nigripes,Sylvicapra grimmia,0
Felis nigripes,Syncerus caffer,0
Felis nigripes,Tadarida aegyptiaca,0
Felis nigripes,Tragelaphus oryx,0
Felis nigripes,Vulpes chama,0
Canis mesomelas,Acinonyx jubatus,0
Canis mesomelas,Aethomys chrysophilus,0
Canis mesomelas,Canis adustus,0
Canis mesomelas,Chaerephon ansorgei,0
Canis mesomelas,Chaerephon bivittatus,0
Canis mesomelas,Chaerephon chapini,0
Canis mesomelas,Chaerephon nigeriae,0
Canis mesomelas,Civettictis civetta,0
Canis mesomelas,Crocidura hirta,0
Canis mesomelas,Crocidura mariquensis,0
Canis mesomelas,Crocidura olivieri,0
Canis mesomelas,Crocuta crocuta,0
Canis mesomelas,Elephantulus brachyrhynchus,0
Canis mesomelas,Epomophorus crypturus,0
Canis mesomelas,Fukomys damarensis,0
Canis mesomelas,Galago moholi,0
Canis mesomelas,Giraffa camelopardalis,0
Canis mesomelas,Glauconycteris variegata,0
Canis mesomelas,Graphiurus microtis,0
Canis mesomelas,Helogale parvula,0
Canis mesomelas,Herpestes ichneumon,0
Canis mesomelas,Heterohyrax brucei,0
Canis mesomelas,Hippopotamus amphibius,0
Canis mesomelas,Hipposideros caffer,0
Canis mesomelas,Hipposideros vittatus,0
Canis mesomelas,Hippotragus equinus,0
Canis mesomelas,Hippotragus niger,0
Canis mesomelas,Lemniscomys rosalia,0
Canis mesomelas,Loxodonta africana,0
Canis mesomelas,Lycaon pictus,0
Canis mesomelas,Mungos mungo,0
Canis mesomelas,Nycteris woodi,0
Canis mesomelas,Nycticeinops schlieffeni,0
Canis mesomelas,Panthera leo,0
Canis mesomelas,Paracynictis selousi,0
Canis mesomelas,Paraxerus cepapi,0
Canis mesomelas,Pelomys fallax,0
Canis mesomelas,Pipistrellus rueppellii,0
Canis mesomelas,Pipistrellus rusticus,0
Canis mesomelas,Potamochoerus larvatus,0
Canis mesomelas,Raphicerus sharpei,0
Canis mesomelas,Rhinolophus fumigatus,0
Canis mesomelas,Rhynchogale melleri,0
Canis mesomelas,Smutsia temminckii,0
Canis mesomelas,Steatomys pratensis,0
Canis mesomelas,Suncus lixus,0
Canis mesomelas,Tadarida fulminans,0
Canis mesomelas,Tadarida ventralis,0
Canis mesomelas,Thallomys paedulcus,0
Canis mesomelas,Gerbillurus setzeri,0
Canis mesomelas,Macroscelides flavicaudatus,0
Canis mesomelas,Madoqua kirkii,0
Canis mesomelas,Bathyergus janetta,0
Canis mesomelas,Chrysochloris asiatica,0
Canis mesomelas,Lepus saxatilis,0
